company_name,order_time,product_name,price,quantity,total_price,customer_count,day_of_week,hour
Max Way,2026-02-27 18:51:46,Burger,23500,1,23500,1,Friday,18
Max Way,2026-03-15 18:28:01,Burger,34000,2,68000,1,Sunday,18
Oqtepa Lavash,2026-03-01 10:31:07,Burger,33000,2,66000,1,Sunday,10
Evos,2026-03-13 11:32:23,Fries,18000,1,18000,1,Friday,11
Evos,2026-03-15 10:02:01,Fries,20500,1,20500,2,Sunday,10
KFC,2026-03-20 15:44:09,Lavash,27500,3,82500,1,Friday,15
Evos,2026-03-15 17:54:24,Burger,34000,2,68000,1,Sunday,17
Oqtepa Lavash,2026-03-19 07:42:35,Cola,15500,3,46500,1,Thursday,7
Oqtepa Lavash,2026-03-27 21:58:33,Lavash,26000,1,26000,1,Friday,21
Oqtepa Lavash,2026-03-22 19:10:44,Fries,18000,2,36000,1,Sunday,19
Oqtepa Lavash,2026-03-04 20:04:51,Hot-dog,17000,2,34000,3,Wednesday,20
Oqtepa Lavash,2026-03-26 21:31:53,Burger,33500,3,100500,1,Thursday,21
KFC,2026-03-27 11:28:32,Pizza,34500,2,69000,1,Friday,11
Oqtepa Lavash,2026-03-06 12:07:01,Fries,17000,2,34000,1,Friday,12
Evos,2026-03-01 15:20:24,Burger,32500,4,130000,1,Sunday,15
Max Way,2026-03-21 19:56:26,Fries,20500,2,41000,1,Saturday,19
Evos,2026-02-26 13:49:13,Burger,30000,3,90000,1,Thursday,13
Evos,2026-03-01 13:50:42,Lavash,29500,4,118000,1,Sunday,13
KFC,2026-03-12 14:54:44,Burger,22000,1,22000,1,Thursday,14
Max Way,2026-03-22 08:07:55,Pizza,38000,1,38000,2,Sunday,8
Oqtepa Lavash,2026-03-16 14:05:18,Lavash,31000,2,62000,2,Monday,14
Feed Up,2026-03-21 10:41:46,Cola,15500,3,46500,3,Saturday,10
KFC,2026-02-28 21:31:25,Lavash,36000,3,108000,1,Saturday,21
Evos,2026-03-17 20:50:51,Pizza,38000,2,76000,1,Tuesday,20
Evos,2026-03-21 09:52:53,Lavash,24500,4,98000,2,Saturday,9
Max Way,2026-03-06 13:16:49,Burger,28500,1,28500,2,Friday,13
Oqtepa Lavash,2026-03-14 02:50:32,Burger,27000,4,108000,2,Saturday,2
Max Way,2026-03-20 07:13:24,Burger,22000,4,88000,2,Friday,7
Evos,2026-03-24 20:38:08,Fries,15000,2,30000,1,Tuesday,20
Oqtepa Lavash,2026-03-22 08:12:09,Pizza,34000,2,68000,2,Sunday,8
Evos,2026-03-04 05:41:56,Pizza,30000,1,30000,2,Wednesday,5
Oqtepa Lavash,2026-03-08 21:45:44,Lavash,35000,3,105000,1,Sunday,21
Evos,2026-03-19 15:48:46,Cola,17500,1,17500,1,Thursday,15
Evos,2026-03-06 06:25:24,Burger,38000,1,38000,2,Friday,6
KFC,2026-03-16 07:32:41,Lavash,27000,2,54000,1,Monday,7
Oqtepa Lavash,2026-02-27 17:06:59,Lavash,30000,2,60000,1,Friday,17
Oqtepa Lavash,2026-03-22 13:16:02,Lavash,25000,5,125000,1,Sunday,13
Evos,2026-03-24 07:57:38,Burger,28500,2,57000,1,Tuesday,7
Evos,2026-03-25 13:51:33,Burger,35500,1,35500,1,Wednesday,13
Oqtepa Lavash,2026-03-10 15:45:33,Fries,16500,3,49500,1,Tuesday,15
Evos,2026-03-19 20:21:34,Fries,16500,2,33000,1,Thursday,20
Max Way,2026-03-08 12:45:09,Lavash,32500,2,65000,1,Sunday,12
Evos,2026-03-17 19:32:10,Lavash,28500,1,28500,1,Tuesday,19
Evos,2026-03-21 14:35:02,Burger,24000,3,72000,1,Saturday,14
Oqtepa Lavash,2026-03-14 16:13:00,Burger,28000,1,28000,2,Saturday,16
Oqtepa Lavash,2026-03-22 10:48:24,Lavash,30500,2,61000,2,Sunday,10
Evos,2026-03-16 19:45:03,Burger,27000,1,27000,2,Monday,19
Oqtepa Lavash,2026-03-01 11:51:34,Burger,36500,3,109500,3,Sunday,11
Evos,2026-03-25 08:46:53,Fries,15000,2,30000,2,Wednesday,8
Evos,2026-03-22 21:50:30,Fries,18500,2,37000,2,Sunday,21
KFC,2026-03-20 11:20:08,Lavash,35000,3,105000,2,Friday,11
Feed Up,2026-03-21 06:28:58,Lavash,25000,1,25000,1,Saturday,6
Evos,2026-03-01 11:18:31,Fries,16500,4,66000,3,Sunday,11
Oqtepa Lavash,2026-03-22 18:28:30,Pizza,31500,3,94500,2,Sunday,18
KFC,2026-03-25 18:37:40,Fries,18500,1,18500,1,Wednesday,18
Max Way,2026-03-09 19:26:18,Burger,23000,2,46000,2,Monday,19
Oqtepa Lavash,2026-03-03 19:01:01,Fries,19500,3,58500,1,Tuesday,19
Feed Up,2026-03-25 23:24:43,Fries,20500,2,41000,2,Wednesday,23
Max Way,2026-03-03 20:37:04,Cola,18000,1,18000,3,Tuesday,20
KFC,2026-03-08 11:42:15,Burger,35000,1,35000,1,Sunday,11
Max Way,2026-03-01 21:21:02,Pizza,31500,1,31500,1,Sunday,21
KFC,2026-02-26 14:08:25,Lavash,29500,2,59000,2,Thursday,14
Max Way,2026-03-24 16:55:35,Fries,22000,4,88000,1,Tuesday,16
Oqtepa Lavash,2026-03-03 14:05:38,Burger,27500,1,27500,1,Tuesday,14
Oqtepa Lavash,2026-03-05 11:57:45,Lavash,32000,4,128000,3,Thursday,11
Oqtepa Lavash,2026-03-22 20:01:56,Burger,28500,1,28500,3,Sunday,20
Max Way,2026-03-17 13:09:49,Lavash,32000,1,32000,1,Tuesday,13
Oqtepa Lavash,2026-03-15 09:46:31,Fries,20000,1,20000,1,Sunday,9
KFC,2026-03-19 18:01:34,Hot-dog,21000,3,63000,1,Thursday,18
Max Way,2026-02-26 07:01:35,Burger,32500,1,32500,2,Thursday,7
Max Way,2026-03-26 10:03:56,Lavash,34000,3,102000,1,Thursday,10
Evos,2026-03-22 21:24:38,Fries,20500,3,61500,2,Sunday,21
KFC,2026-02-28 18:37:03,Lavash,32000,4,128000,1,Saturday,18
Evos,2026-03-01 00:19:54,Burger,23000,1,23000,2,Sunday,0
Feed Up,2026-03-26 06:34:56,Burger,27500,2,55000,1,Thursday,6
KFC,2026-03-05 11:28:26,Lavash,30500,1,30500,2,Thursday,11
Oqtepa Lavash,2026-03-16 14:51:05,Burger,26000,5,130000,2,Monday,14
Oqtepa Lavash,2026-03-22 20:36:19,Lavash,36000,2,72000,2,Sunday,20
Evos,2026-02-26 12:45:14,Burger,24000,5,120000,2,Thursday,12
Evos,2026-03-17 21:43:49,Cola,17500,1,17500,2,Tuesday,21
Oqtepa Lavash,2026-03-15 16:18:08,Cola,15000,2,30000,3,Sunday,16
KFC,2026-03-10 11:26:46,Lavash,29500,3,88500,2,Tuesday,11
Evos,2026-03-10 18:06:32,Fries,18500,2,37000,2,Tuesday,18
Evos,2026-03-21 11:59:15,Burger,35500,2,71000,3,Saturday,11
Max Way,2026-03-19 13:49:50,Lavash,34000,1,34000,3,Thursday,13
Evos,2026-03-10 13:32:53,Lavash,35000,2,70000,1,Tuesday,13
KFC,2026-03-09 21:52:20,Burger,27000,1,27000,3,Monday,21
Max Way,2026-03-14 16:29:18,Fries,19500,2,39000,2,Saturday,16
Max Way,2026-03-07 16:30:29,Lavash,26000,2,52000,3,Saturday,16
KFC,2026-02-26 20:58:35,Burger,33500,5,167500,1,Thursday,20
Oqtepa Lavash,2026-03-25 21:18:07,Cola,18000,2,36000,2,Wednesday,21
KFC,2026-03-14 10:04:52,Burger,26000,2,52000,3,Saturday,10
Oqtepa Lavash,2026-03-21 14:28:05,Burger,25500,4,102000,1,Saturday,14
Oqtepa Lavash,2026-03-16 19:00:45,Lavash,33500,1,33500,1,Monday,19
KFC,2026-03-26 14:56:31,Lavash,29500,2,59000,3,Thursday,14
Max Way,2026-03-21 15:01:07,Pizza,31500,3,94500,1,Saturday,15
Max Way,2026-03-13 20:02:31,Lavash,28000,1,28000,2,Friday,20
Evos,2026-03-15 09:11:10,Pizza,33500,4,134000,1,Sunday,9
Evos,2026-03-14 12:56:02,Lavash,24000,3,72000,1,Saturday,12
Evos,2026-03-21 19:57:24,Cola,17500,3,52500,1,Saturday,19
KFC,2026-03-08 13:50:47,Pizza,40000,1,40000,1,Sunday,13
KFC,2026-03-21 07:41:48,Burger,30500,1,30500,3,Saturday,7
Feed Up,2026-03-09 19:31:16,Burger,23500,3,70500,1,Monday,19
Max Way,2026-03-16 11:23:14,Lavash,28000,1,28000,1,Monday,11
Oqtepa Lavash,2026-03-14 14:52:26,Burger,33000,4,132000,1,Saturday,14
Max Way,2026-03-13 19:35:47,Fries,21500,1,21500,3,Friday,19
Oqtepa Lavash,2026-03-10 09:26:53,Pizza,37500,1,37500,3,Tuesday,9
KFC,2026-03-05 02:42:51,Burger,36500,2,73000,1,Thursday,2
Evos,2026-03-15 11:49:56,Burger,35000,3,105000,1,Sunday,11
Evos,2026-03-05 11:46:27,Fries,19500,3,58500,2,Thursday,11
Evos,2026-03-19 12:51:03,Lavash,29500,5,147500,1,Thursday,12
Evos,2026-03-11 19:00:03,Lavash,31000,1,31000,1,Wednesday,19
Feed Up,2026-03-03 04:29:28,Pizza,33500,4,134000,1,Tuesday,4
Evos,2026-03-07 17:59:22,Cola,17500,2,35000,2,Saturday,17
Evos,2026-02-28 08:35:22,Cola,15000,2,30000,2,Saturday,8
KFC,2026-03-07 12:42:11,Pizza,38500,1,38500,1,Saturday,12
Evos,2026-03-24 16:49:43,Lavash,34500,3,103500,1,Tuesday,16
Evos,2026-03-22 19:12:05,Burger,25000,1,25000,1,Sunday,19
Oqtepa Lavash,2026-03-27 09:22:11,Lavash,31000,3,93000,1,Friday,9
Oqtepa Lavash,2026-03-24 19:22:07,Pizza,30500,2,61000,1,Tuesday,19
Max Way,2026-03-17 12:21:05,Pizza,34000,2,68000,1,Tuesday,12
Evos,2026-03-24 07:14:20,Pizza,31500,1,31500,2,Tuesday,7
Feed Up,2026-03-08 19:14:44,Burger,36500,3,109500,3,Sunday,19
Oqtepa Lavash,2026-03-14 08:29:12,Burger,29500,2,59000,1,Saturday,8
Feed Up,2026-02-28 12:30:23,Lavash,30500,3,91500,2,Saturday,12
KFC,2026-03-05 07:48:27,Hot-dog,15000,2,30000,1,Thursday,7
Max Way,2026-03-10 09:37:39,Hot-dog,15500,2,31000,1,Tuesday,9
Max Way,2026-02-26 20:59:39,Burger,32500,5,162500,1,Thursday,20
Max Way,2026-03-07 18:46:39,Lavash,33000,2,66000,3,Saturday,18
Evos,2026-03-19 13:43:51,Pizza,31500,5,157500,3,Thursday,13
Evos,2026-03-22 14:35:33,Hot-dog,15500,1,15500,1,Sunday,14
Feed Up,2026-03-16 05:23:38,Pizza,33500,2,67000,1,Monday,5
KFC,2026-03-02 18:06:15,Lavash,28000,1,28000,1,Monday,18
Oqtepa Lavash,2026-03-03 16:07:45,Burger,32500,1,32500,1,Tuesday,16
Oqtepa Lavash,2026-03-24 14:45:12,Lavash,34000,1,34000,1,Tuesday,14
Max Way,2026-03-21 20:43:41,Lavash,26500,3,79500,1,Saturday,20
Max Way,2026-03-01 01:09:43,Pizza,39000,1,39000,2,Sunday,1
Oqtepa Lavash,2026-03-24 21:51:04,Lavash,31000,1,31000,1,Tuesday,21
Evos,2026-03-18 07:03:46,Burger,38000,2,76000,2,Wednesday,7
Evos,2026-03-14 13:57:04,Lavash,29000,2,58000,2,Saturday,13
Oqtepa Lavash,2026-03-21 12:36:32,Burger,36000,2,72000,1,Saturday,12
Oqtepa Lavash,2026-03-20 20:05:23,Fries,21500,1,21500,1,Friday,20
Oqtepa Lavash,2026-03-27 00:49:41,Lavash,30000,3,90000,1,Friday,0
Max Way,2026-02-27 11:19:40,Pizza,35500,4,142000,1,Friday,11
Oqtepa Lavash,2026-03-20 04:41:49,Burger,23500,1,23500,1,Friday,4
KFC,2026-03-09 18:43:22,Lavash,28500,2,57000,1,Monday,18
KFC,2026-03-10 14:02:04,Lavash,27500,4,110000,2,Tuesday,14
Oqtepa Lavash,2026-03-23 12:15:15,Lavash,28000,2,56000,1,Monday,12
Oqtepa Lavash,2026-02-28 14:35:10,Lavash,29500,3,88500,1,Saturday,14
KFC,2026-03-18 07:48:43,Hot-dog,21000,2,42000,2,Wednesday,7
Max Way,2026-03-22 11:36:43,Lavash,34500,3,103500,2,Sunday,11
KFC,2026-03-20 16:29:47,Cola,17000,2,34000,1,Friday,16
Max Way,2026-02-27 02:08:05,Burger,30000,3,90000,1,Friday,2
Evos,2026-02-26 08:15:17,Burger,33500,4,134000,1,Thursday,8
Max Way,2026-03-15 08:13:29,Burger,22000,2,44000,1,Sunday,8
Evos,2026-03-20 16:51:41,Hot-dog,19500,2,39000,3,Friday,16
Oqtepa Lavash,2026-03-15 12:24:52,Burger,25500,2,51000,1,Sunday,12
Max Way,2026-03-11 18:07:44,Lavash,36000,3,108000,1,Wednesday,18
KFC,2026-03-05 12:06:08,Fries,20500,2,41000,2,Thursday,12
Feed Up,2026-03-04 02:23:31,Burger,28500,2,57000,1,Wednesday,2
KFC,2026-03-20 20:02:10,Burger,26000,1,26000,2,Friday,20
KFC,2026-03-17 21:19:19,Cola,18000,2,36000,1,Tuesday,21
Max Way,2026-03-04 11:43:07,Lavash,25000,3,75000,1,Wednesday,11
Evos,2026-03-15 07:11:18,Burger,38000,1,38000,1,Sunday,7
Feed Up,2026-03-03 21:16:30,Hot-dog,15000,4,60000,1,Tuesday,21
Oqtepa Lavash,2026-03-08 14:30:59,Cola,15000,1,15000,1,Sunday,14
KFC,2026-02-27 14:31:43,Lavash,33500,4,134000,1,Friday,14
KFC,2026-02-28 12:11:47,Hot-dog,17000,3,51000,2,Saturday,12
Feed Up,2026-03-16 14:03:24,Lavash,29000,2,58000,1,Monday,14
Evos,2026-03-08 21:09:37,Lavash,25500,1,25500,1,Sunday,21
Evos,2026-03-12 14:01:05,Lavash,32500,1,32500,2,Thursday,14
KFC,2026-03-16 20:30:21,Cola,17500,2,35000,1,Monday,20
KFC,2026-03-17 20:30:57,Hot-dog,19500,2,39000,1,Tuesday,20
Max Way,2026-03-25 08:31:07,Burger,25500,1,25500,2,Wednesday,8
KFC,2026-03-08 19:35:39,Cola,17000,3,51000,3,Sunday,19
Feed Up,2026-02-28 11:51:43,Lavash,35000,1,35000,2,Saturday,11
Evos,2026-03-22 09:29:23,Burger,33000,2,66000,1,Sunday,9
Feed Up,2026-03-10 12:26:13,Burger,37500,4,150000,1,Tuesday,12
Evos,2026-03-04 20:45:37,Fries,20000,2,40000,1,Wednesday,20
Oqtepa Lavash,2026-03-02 04:48:13,Cola,17500,4,70000,1,Monday,4
Oqtepa Lavash,2026-03-03 18:10:07,Burger,34000,1,34000,3,Tuesday,18
Evos,2026-03-21 11:30:39,Cola,18000,2,36000,1,Saturday,11
Evos,2026-03-07 16:03:15,Fries,18500,3,55500,1,Saturday,16
KFC,2026-03-21 14:21:44,Burger,35000,4,140000,2,Saturday,14
Evos,2026-03-15 19:07:09,Pizza,37500,4,150000,3,Sunday,19
Evos,2026-03-01 12:57:21,Pizza,31500,2,63000,1,Sunday,12
KFC,2026-03-03 14:56:04,Hot-dog,19000,4,76000,2,Tuesday,14
Feed Up,2026-03-01 18:11:45,Fries,16500,2,33000,1,Sunday,18
KFC,2026-03-14 11:16:06,Burger,28500,3,85500,1,Saturday,11
Oqtepa Lavash,2026-03-08 19:38:15,Lavash,24000,4,96000,2,Sunday,19
Max Way,2026-03-20 19:39:02,Burger,35500,3,106500,1,Friday,19
Feed Up,2026-03-11 17:58:46,Pizza,30500,2,61000,2,Wednesday,17
Max Way,2026-03-01 14:49:57,Lavash,27000,1,27000,3,Sunday,14
Feed Up,2026-03-13 06:13:13,Burger,37000,1,37000,1,Friday,6
Evos,2026-03-01 18:45:18,Hot-dog,15000,3,45000,1,Sunday,18
Evos,2026-03-02 20:17:06,Lavash,35000,2,70000,2,Monday,20
KFC,2026-03-21 13:58:15,Lavash,26500,3,79500,1,Saturday,13
Oqtepa Lavash,2026-03-24 07:50:19,Lavash,28500,1,28500,1,Tuesday,7
Feed Up,2026-03-06 18:42:01,Fries,16000,3,48000,1,Friday,18
KFC,2026-03-18 12:26:22,Burger,24500,1,24500,2,Wednesday,12
Oqtepa Lavash,2026-03-07 23:00:39,Lavash,33000,1,33000,1,Saturday,23
Oqtepa Lavash,2026-03-15 06:12:29,Pizza,30500,1,30500,2,Sunday,6
Evos,2026-03-27 18:39:03,Fries,19000,4,76000,1,Friday,18
Feed Up,2026-03-22 07:41:12,Pizza,35000,2,70000,1,Sunday,7
Evos,2026-03-27 03:11:15,Pizza,37500,2,75000,1,Friday,3
Max Way,2026-03-10 10:10:36,Cola,16000,1,16000,1,Tuesday,10
Evos,2026-03-22 17:34:50,Lavash,36000,1,36000,2,Sunday,17
KFC,2026-03-21 12:17:41,Hot-dog,17000,1,17000,1,Saturday,12
Max Way,2026-03-03 13:12:51,Burger,31500,3,94500,1,Tuesday,13
Evos,2026-03-03 12:47:33,Lavash,30000,2,60000,1,Tuesday,12
KFC,2026-03-21 12:18:11,Burger,31000,1,31000,1,Saturday,12
Oqtepa Lavash,2026-03-01 12:01:28,Pizza,34000,1,34000,2,Sunday,12
Evos,2026-03-02 19:35:40,Fries,22000,4,88000,2,Monday,19
Feed Up,2026-03-23 21:53:40,Pizza,30000,1,30000,1,Monday,21
Feed Up,2026-03-10 12:20:38,Fries,15500,4,62000,1,Tuesday,12
Oqtepa Lavash,2026-03-01 14:12:00,Lavash,24500,3,73500,2,Sunday,14
Oqtepa Lavash,2026-03-13 13:59:17,Lavash,28500,3,85500,1,Friday,13
Oqtepa Lavash,2026-03-26 13:37:34,Burger,30000,2,60000,1,Thursday,13
Evos,2026-03-22 02:55:55,Hot-dog,21500,2,43000,1,Sunday,2
Oqtepa Lavash,2026-02-28 02:48:13,Burger,30000,3,90000,3,Saturday,2
Feed Up,2026-03-07 14:22:26,Burger,35500,3,106500,1,Saturday,14
Oqtepa Lavash,2026-03-13 21:43:06,Pizza,36000,2,72000,1,Friday,21
Max Way,2026-03-02 11:13:23,Hot-dog,21500,2,43000,1,Monday,11
Feed Up,2026-03-06 19:01:41,Cola,16000,3,48000,1,Friday,19
KFC,2026-03-04 12:02:08,Hot-dog,19000,4,76000,2,Wednesday,12
Oqtepa Lavash,2026-03-18 15:57:21,Burger,36000,1,36000,3,Wednesday,15
KFC,2026-03-27 18:15:34,Burger,32000,4,128000,3,Friday,18
Oqtepa Lavash,2026-03-08 20:32:50,Lavash,25000,2,50000,2,Sunday,20
Evos,2026-03-14 19:26:55,Pizza,38500,4,154000,2,Saturday,19
Evos,2026-03-04 18:05:01,Burger,24500,4,98000,1,Wednesday,18
Max Way,2026-03-07 21:39:41,Burger,28500,1,28500,1,Saturday,21
Feed Up,2026-03-01 20:45:31,Fries,18500,2,37000,1,Sunday,20
Oqtepa Lavash,2026-03-08 13:03:12,Fries,20500,2,41000,1,Sunday,13
KFC,2026-03-15 13:49:38,Lavash,30000,3,90000,2,Sunday,13
Evos,2026-03-17 09:14:23,Burger,36000,3,108000,1,Tuesday,9
KFC,2026-02-27 20:53:07,Hot-dog,22000,1,22000,2,Friday,20
Oqtepa Lavash,2026-03-02 13:08:24,Fries,16500,5,82500,1,Monday,13
Oqtepa Lavash,2026-03-15 21:58:56,Lavash,33500,2,67000,1,Sunday,21
KFC,2026-03-22 16:43:18,Cola,17500,1,17500,1,Sunday,16
Max Way,2026-03-15 20:28:47,Burger,36500,3,109500,2,Sunday,20
Feed Up,2026-03-21 14:29:26,Cola,17000,2,34000,1,Saturday,14
Feed Up,2026-03-23 13:22:05,Lavash,28500,2,57000,1,Monday,13
Oqtepa Lavash,2026-03-20 19:41:49,Lavash,27000,1,27000,1,Friday,19
KFC,2026-02-27 20:47:02,Pizza,36500,2,73000,1,Friday,20
Max Way,2026-03-06 11:15:33,Lavash,29000,3,87000,1,Friday,11
Evos,2026-03-24 20:08:26,Cola,16500,5,82500,2,Tuesday,20
Feed Up,2026-02-26 21:16:29,Pizza,30000,4,120000,1,Thursday,21
Evos,2026-03-05 12:48:42,Lavash,29500,4,118000,1,Thursday,12
Max Way,2026-03-13 15:25:53,Hot-dog,20000,5,100000,1,Friday,15
Evos,2026-03-13 19:28:50,Fries,22000,1,22000,1,Friday,19
Oqtepa Lavash,2026-03-11 21:32:41,Burger,35000,2,70000,2,Wednesday,21
Oqtepa Lavash,2026-03-15 13:41:54,Burger,34000,2,68000,1,Sunday,13
Max Way,2026-03-19 12:21:38,Hot-dog,24000,2,48000,1,Thursday,12
Max Way,2026-03-02 11:14:00,Lavash,35500,1,35500,2,Monday,11
Max Way,2026-03-22 12:53:30,Fries,20000,1,20000,1,Sunday,12
Evos,2026-03-05 12:13:56,Lavash,25000,2,50000,1,Thursday,12
Oqtepa Lavash,2026-03-23 11:37:53,Burger,24500,1,24500,2,Monday,11
Max Way,2026-03-11 20:52:08,Lavash,24000,1,24000,1,Wednesday,20
Oqtepa Lavash,2026-03-24 20:10:58,Lavash,35500,1,35500,1,Tuesday,20
Max Way,2026-03-27 14:47:43,Fries,20500,3,61500,1,Friday,14
Oqtepa Lavash,2026-03-12 12:13:05,Fries,16500,4,66000,1,Thursday,12
Max Way,2026-03-08 12:17:57,Lavash,30500,3,91500,1,Sunday,12
Evos,2026-03-15 14:34:23,Lavash,34000,1,34000,1,Sunday,14
Max Way,2026-03-23 19:03:51,Burger,31500,3,94500,2,Monday,19
Feed Up,2026-03-26 14:24:21,Fries,17500,3,52500,2,Thursday,14
Feed Up,2026-03-11 19:11:13,Lavash,32500,1,32500,2,Wednesday,19
Max Way,2026-03-20 15:35:57,Burger,23000,3,69000,3,Friday,15
Feed Up,2026-03-05 12:16:08,Lavash,35000,2,70000,2,Thursday,12
Oqtepa Lavash,2026-03-18 20:36:29,Lavash,35500,4,142000,3,Wednesday,20
KFC,2026-03-19 07:04:32,Fries,17500,1,17500,3,Thursday,7
Oqtepa Lavash,2026-03-07 13:12:15,Cola,15000,1,15000,2,Saturday,13
Oqtepa Lavash,2026-03-26 12:02:12,Fries,15000,3,45000,1,Thursday,12
Oqtepa Lavash,2026-03-17 07:03:39,Burger,35000,2,70000,1,Tuesday,7
Max Way,2026-03-11 19:45:27,Burger,29500,3,88500,1,Wednesday,19
Feed Up,2026-03-21 19:11:38,Burger,25000,1,25000,3,Saturday,19
KFC,2026-03-08 05:19:43,Pizza,31000,4,124000,3,Sunday,5
KFC,2026-03-26 21:47:24,Lavash,34000,2,68000,1,Thursday,21
Evos,2026-03-23 20:46:33,Fries,20000,1,20000,2,Monday,20
Evos,2026-03-09 09:52:32,Hot-dog,17000,1,17000,1,Monday,9
KFC,2026-03-16 09:50:24,Burger,34000,5,170000,1,Monday,9
Evos,2026-03-14 21:05:47,Lavash,24000,1,24000,1,Saturday,21
Evos,2026-03-16 21:40:22,Hot-dog,22500,1,22500,1,Monday,21
Max Way,2026-03-03 09:02:41,Lavash,34500,2,69000,2,Tuesday,9
Max Way,2026-03-19 11:12:35,Pizza,37000,4,148000,1,Thursday,11
Oqtepa Lavash,2026-03-03 18:02:21,Burger,38000,4,152000,2,Tuesday,18
Evos,2026-03-24 21:25:01,Cola,18000,2,36000,1,Tuesday,21
Evos,2026-03-22 11:26:50,Hot-dog,20500,4,82000,2,Sunday,11
Oqtepa Lavash,2026-03-09 22:21:02,Cola,17500,2,35000,1,Monday,22
Evos,2026-03-19 14:27:25,Burger,30000,1,30000,1,Thursday,14
Oqtepa Lavash,2026-03-08 19:14:32,Pizza,38500,2,77000,1,Sunday,19
Max Way,2026-03-08 13:58:39,Hot-dog,18500,1,18500,1,Sunday,13
Feed Up,2026-03-01 21:53:37,Burger,22500,4,90000,3,Sunday,21
KFC,2026-03-14 00:17:30,Fries,21500,2,43000,2,Saturday,0
Oqtepa Lavash,2026-03-20 16:13:32,Fries,15000,1,15000,1,Friday,16
KFC,2026-03-27 15:48:20,Lavash,35500,1,35500,1,Friday,15
KFC,2026-02-28 18:07:16,Burger,36500,3,109500,2,Saturday,18
Feed Up,2026-03-10 14:37:22,Lavash,25000,5,125000,1,Tuesday,14
Evos,2026-03-14 18:08:42,Lavash,35500,2,71000,1,Saturday,18
Max Way,2026-03-20 13:40:33,Fries,20500,3,61500,2,Friday,13
Oqtepa Lavash,2026-03-01 20:23:49,Hot-dog,23500,3,70500,2,Sunday,20
Evos,2026-03-19 21:48:48,Fries,15500,2,31000,1,Thursday,21
Oqtepa Lavash,2026-03-24 14:27:34,Lavash,35500,1,35500,3,Tuesday,14
Oqtepa Lavash,2026-03-16 14:39:25,Fries,17000,1,17000,1,Monday,14
Oqtepa Lavash,2026-03-06 12:36:30,Lavash,29000,1,29000,1,Friday,12
Max Way,2026-03-12 21:43:50,Lavash,35000,1,35000,2,Thursday,21
Feed Up,2026-03-12 14:29:17,Hot-dog,16000,5,80000,1,Thursday,14
Max Way,2026-03-08 20:59:10,Cola,16500,2,33000,2,Sunday,20
KFC,2026-03-21 16:27:16,Pizza,35000,1,35000,1,Saturday,16
Oqtepa Lavash,2026-03-21 19:27:19,Burger,25500,2,51000,1,Saturday,19
Max Way,2026-03-19 21:03:36,Lavash,27000,2,54000,1,Thursday,21
Evos,2026-03-09 10:02:05,Fries,21000,3,63000,1,Monday,10
Max Way,2026-03-25 09:33:17,Lavash,36000,2,72000,2,Wednesday,9
Oqtepa Lavash,2026-03-02 12:35:03,Pizza,39000,2,78000,2,Monday,12
Oqtepa Lavash,2026-03-26 19:55:32,Hot-dog,15500,1,15500,2,Thursday,19
Evos,2026-02-26 20:21:55,Burger,29000,2,58000,1,Thursday,20
KFC,2026-03-09 19:06:59,Burger,33000,1,33000,1,Monday,19
Feed Up,2026-03-15 21:02:39,Burger,35500,2,71000,1,Sunday,21
KFC,2026-03-16 08:08:03,Cola,17500,1,17500,1,Monday,8
Feed Up,2026-03-07 15:06:38,Fries,20500,1,20500,1,Saturday,15
Feed Up,2026-03-20 21:09:51,Burger,38000,2,76000,1,Friday,21
Feed Up,2026-03-26 21:46:56,Fries,21500,3,64500,2,Thursday,21
Evos,2026-02-26 14:21:55,Lavash,29000,2,58000,1,Thursday,14
Evos,2026-03-05 21:23:25,Lavash,31500,3,94500,1,Thursday,21
KFC,2026-03-14 19:01:53,Lavash,31500,4,126000,1,Saturday,19
KFC,2026-03-14 07:32:04,Pizza,37000,2,74000,1,Saturday,7
Evos,2026-03-06 07:19:38,Pizza,32500,1,32500,2,Friday,7
Oqtepa Lavash,2026-03-14 14:43:48,Lavash,27500,2,55000,2,Saturday,14
Max Way,2026-03-10 13:24:49,Burger,32000,2,64000,1,Tuesday,13
Evos,2026-03-19 11:50:45,Burger,28500,2,57000,1,Thursday,11
Feed Up,2026-03-11 14:21:55,Burger,35000,3,105000,1,Wednesday,14
Evos,2026-03-15 19:54:57,Lavash,24500,2,49000,3,Sunday,19
KFC,2026-03-01 11:37:29,Burger,36500,1,36500,1,Sunday,11
Evos,2026-03-07 11:29:54,Lavash,27500,3,82500,1,Saturday,11
Oqtepa Lavash,2026-03-22 18:44:34,Pizza,37500,1,37500,1,Sunday,18
Oqtepa Lavash,2026-03-07 11:14:21,Cola,16000,3,48000,2,Saturday,11
Max Way,2026-03-14 20:23:29,Lavash,27000,2,54000,1,Saturday,20
Evos,2026-03-08 12:35:01,Lavash,36000,3,108000,1,Sunday,12
Feed Up,2026-03-20 12:31:23,Burger,38000,1,38000,1,Friday,12
Evos,2026-03-24 19:16:40,Hot-dog,16500,3,49500,1,Tuesday,19
Evos,2026-03-17 21:19:28,Hot-dog,15000,1,15000,1,Tuesday,21
Evos,2026-03-27 13:45:06,Fries,17000,3,51000,1,Friday,13
Max Way,2026-03-21 18:18:07,Hot-dog,23500,2,47000,1,Saturday,18
